timestamp,station_name,latitude,longitude,air_temp_c,u10_m_s,v10_m_s,wind_speed_knots,wind_gust_knots,mean_sea_level_pressure_hpa,visibility_nm,spray_icing_hazard,data_provenance
2026-09-02T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.8,12.68,-1.78,24.9,63.7,980.7,9.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-8.8,-1.34,-0.51,2.8,4.8,970.4,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.1,11.55,-4.55,24.1,40.9,976.8,11.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.9,6.77,-6.37,18.1,29.5,988.5,9.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.2,10.2,-3.92,21.2,37.8,980.3,10.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.2,11.66,-14.37,36.0,47.3,992.7,10.4,CRITICAL,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.7,-1.78,-5.27,10.8,13.0,989.1,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.7,-6.54,3.01,14.0,17.0,1001.0,13.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.0,-4.6,-3.3,11.0,14.6,995.2,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,0.1,7.3,-0.97,14.3,18.6,985.0,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.3,4.95,-7.38,17.3,22.9,977.4,8.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.9,12.62,6.65,27.7,45.9,975.7,10.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.7,9.53,-0.7,18.6,23.8,976.2,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-9.5,2.73,-10.73,21.5,28.2,967.3,11.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.0,-7.07,-8.44,21.4,34.6,975.7,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.9,-5.82,-2.57,12.4,15.7,976.1,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.0,0.06,-0.82,1.6,30.5,983.9,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-0.5,8.29,3.23,17.3,21.6,978.8,8.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.8,-3.1,3.43,9.0,15.0,968.8,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-8.3,1.3,4.26,8.7,13.9,971.2,10.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.5,-5.18,7.33,17.4,30.3,1006.3,12.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.6,-3.35,-10.36,21.2,37.9,976.8,9.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.8,6.42,9.97,23.1,37.3,965.1,10.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.6,0.52,9.26,18.0,23.6,978.1,8.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.2,9.73,-6.56,22.8,30.4,999.4,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-8.8,7.75,2.18,15.6,22.7,985.9,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.1,-1.18,3.47,7.1,8.7,975.1,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.4,0.75,-1.2,2.7,4.2,975.9,14.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.7,3.22,-6.05,13.3,18.3,975.8,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.0,5.14,1.52,10.4,38.3,972.5,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.7,4.47,-6.93,16.0,23.6,972.6,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-7.7,11.38,1.48,22.3,38.9,1002.5,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.0,-0.44,-5.17,10.1,14.9,971.5,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.4,4.05,-1.08,8.1,14.3,985.3,12.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.7,4.69,-7.24,16.8,25.1,997.7,10.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-03T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.4,11.0,-0.23,21.4,54.2,986.5,10.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.9,4.71,0.06,9.2,11.4,1016.3,12.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.9,9.97,4.91,21.6,27.4,992.9,7.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,2.0,5.7,-7.41,18.2,31.0,990.9,8.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-3.4,4.13,-2.32,9.2,16.4,972.5,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.8,6.84,0.07,13.3,54.4,983.9,10.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.6,1.32,2.72,5.9,29.8,983.9,13.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-15.1,11.91,-4.27,24.6,43.5,973.7,8.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-1.5,2.48,-13.71,27.1,43.5,1000.3,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-3.6,7.96,-4.18,17.5,24.9,991.3,11.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.8,3.87,-7.0,15.5,23.1,957.9,8.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-10.6,3.8,-2.32,8.7,10.5,974.4,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.3,11.93,-6.12,26.1,46.0,966.2,8.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-10.2,0.69,9.4,18.3,23.5,989.4,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.0,-2.55,-0.78,5.2,7.0,987.6,14.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.6,5.12,-4.66,13.5,22.9,987.1,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-0.2,9.98,-11.32,29.3,39.4,981.8,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.7,15.92,-3.33,31.6,39.7,974.8,8.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.2,4.43,-6.37,15.1,24.0,1009.8,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-9.4,2.88,1.07,6.0,39.1,983.7,11.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-04T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.6,4.71,-3.35,11.2,16.1,962.0,12.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-05T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.4,6.47,-1.53,12.9,16.0,988.9,10.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-05T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.8,-2.54,0.52,5.0,8.8,991.6,9.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-05T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.2,12.36,-3.13,24.8,31.4,1001.5,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-05T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-9.8,-3.03,0.85,6.1,7.8,981.5,11.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-05T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.7,7.88,9.24,23.6,32.7,991.8,8.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
